NO,M-N0,M-NAME,P-NO,P-NAME,SIZE,PRICE,YEAR,ETC,CHECK-DATE,MTYPE-NO,MART-TYPE,A-CODE,A-NAME
1174625,38,송화시장,309,양파(1.5kg망),1망(1.5kg),3000,2017-12,전라도,2017-12-28,001,전통시장,500000,강서구
1174626,38,송화시장,310,상추(100g),100g,500,2017-12,일산,2017-12-28,001,전통시장,500000,강서구
1174627,38,송화시장,311,오이(다다기),1개,700,2017-12,안성(3개2000원),2017-12-28,001,전통시장,500000,강서구
1174628,38,송화시장,119,호박(인큐베이터),1개,1500,2017-12,진주,2017-12-28,001,전통시장,500000,강서구
1174629,38,송화시장,131,쇠고기(한우1등급),600g(1등급),30000,2017-12,경남,2017-12-28,001,전통시장,500000,강서구
1174630,38,송화시장,202,돼지고기(생삼겹살),600g,14500,2017-12,경남,2017-12-28,001,전통시장,500000,강서구
1174631,38,송화시장,134,달걀(왕란),10개,2000,2017-12,30개(6000원),2017-12-28,001,전통시장,500000,강서구
1174632,38,송화시장,320,달걀(30개),30개,6000,2017-12,경남,2017-12-28,001,전통시장,500000,강서구
1174633,38,송화시장,283,닭고기(육계),1마리,6000,2017-12,마니커,2017-12-28,001,전통시장,500000,강서구
1174634,38,송화시장,260,"조기(냉동,수입산)",1마리(25cm),3000,2017-12,중국(냉동부세),2017-12-28,001,전통시장,500000,강서구
1174635,38,송화시장,152,"명태(러시아,냉동)",1마리(27cm),3000,2017-12,러시아,2017-12-28,001,전통시장,500000,강서구
1174636,38,송화시장,253,오징어,1마리(22cm),3500,2017-12,동해안(해동),2017-12-28,001,전통시장,500000,강서구
1174637,38,송화시장,266,"고등어(생물,국산)",1마리,3000,2017-12,부산(해동),2017-12-28,001,전통시장,500000,강서구
1174638,213,화곡본동시장,50,사과(부사),1개(300g),1250,2017-12,청송(부사)8개 10000원,2017-12-28,001,전통시장,500000,강서구
1174639,213,화곡본동시장,284,배(중품),1개(600g),3000,2017-12,영동,2017-12-28,001,전통시장,500000,강서구
1174640,213,화곡본동시장,307,배추(2.5~3kg),1포기,3000,2017-12,해남(한 망 9000원),2017-12-28,001,전통시장,500000,강서구
1174641,213,화곡본동시장,308,무(1kg),1개,1500,2017-12,강원도,2017-12-28,001,전통시장,500000,강서구
1174642,213,화곡본동시장,309,양파(1.5kg망),1망,2500,2017-12,전라도,2017-12-28,001,전통시장,500000,강서구
1174643,213,화곡본동시장,310,상추(100g),100g,500,2017-12,일산,2017-12-28,001,전통시장,500000,강서구
1174644,213,화곡본동시장,311,오이(다다기),1개,700,2017-12,상주(3개 2000원),2017-12-28,001,전통시장,500000,강서구
1174645,213,화곡본동시장,277,호박,1개,1500,2017-12,진주,2017-12-28,001,전통시장,500000,강서구
1174646,213,화곡본동시장,58,"쇠고기(한우,불고기)",600g(1+등급),30000,2017-12,경남,2017-12-28,001,전통시장,500000,강서구
1174647,213,화곡본동시장,99,돼지고기(생삼겹살),600g,15900,2017-12,경남,2017-12-28,001,전통시장,500000,강서구
1174648,213,화곡본동시장,283,닭고기(육계),1마리(1kg),6000,2017-12,하림,2017-12-28,001,전통시장,500000,강서구
1174649,213,화곡본동시장,134,달걀(왕란),10개,2000,2017-12,30개(6000원),2017-12-28,001,전통시장,500000,강서구
1174650,213,화곡본동시장,320,달걀(30개),30개,6000,2017-12,경남,2017-12-28,001,전통시장,500000,강서구
1174651,213,화곡본동시장,260,"조기(냉동,수입산)",1마리(20cm),1250,2017-12,중국,2017-12-28,001,전통시장,500000,강서구
1174652,213,화곡본동시장,152,"명태(러시아,냉동)",1마리(45cm),3000,2017-12,러시아,2017-12-28,001,전통시장,500000,강서구
1174653,213,화곡본동시장,254,"오징어(생물,국산)",1마리(22cm),3500,2017-12,동해안,2017-12-28,001,전통시장,500000,강서구
1174654,213,화곡본동시장,266,"고등어(생물,국산)",1마리(25cm),3000,2017-12,부산,2017-12-28,001,전통시장,500000,강서구
1174655,40,홈플러스 등촌점,28,사과,1개(300g),1270,2017-12,경북(7개)8890원,2017-12-28,002,대형마트,500000,강서구
1174656,40,홈플러스 등촌점,27,배,1개(500g),1190,2017-12,안성,2017-12-28,002,대형마트,500000,강서구
1174657,40,홈플러스 등촌점,307,배추(2.5~3kg),1포기,2600,2017-12,강원도,2017-12-28,002,대형마트,500000,강서구
1174658,40,홈플러스 등촌점,308,무(1kg),1개,1490,2017-12,강원도,2017-12-28,002,대형마트,500000,강서구
1174659,40,홈플러스 등촌점,24,양파,1망(중),3990,2017-12,무안,2017-12-28,002,대형마트,500000,강서구
1174660,40,홈플러스 등촌점,23,상추,1봉지(100g),925,2017-12,강원도,2017-12-28,002,대형마트,500000,강서구
1174661,40,홈플러스 등촌점,311,오이(다다기),1개,790,2017-12,강원도,2017-12-28,002,대형마트,500000,강서구
1174662,40,홈플러스 등촌점,119,호박(인큐베이터),1개,1490,2017-12,진주,2017-12-28,002,대형마트,500000,강서구
1174663,40,홈플러스 등촌점,58,"쇠고기(한우,불고기)",600g,32940,2017-12,영남(설도),2017-12-28,002,대형마트,500000,강서구
1174664,40,홈플러스 등촌점,99,돼지고기(생삼겹살),600g,8340,2017-12,영남(행사),2017-12-28,002,대형마트,500000,강서구
1174665,40,홈플러스 등촌점,18,닭고기,1마리(850g),5490,2017-12,음성,2017-12-28,002,대형마트,500000,강서구
1174666,40,홈플러스 등촌점,171,달걀(10개),10개,2653,2017-12,왕란(15개3980원),2017-12-28,002,대형마트,500000,강서구
1174667,40,홈플러스 등촌점,320,달걀(30개),30개,5980,2017-12,신선특란,2017-12-28,002,대형마트,500000,강서구
1174668,40,홈플러스 등촌점,314,"냉동참조기(20cm,국산)",1마리(22cm),4990,2017-12,남해,2017-12-28,002,대형마트,500000,강서구
1174669,40,홈플러스 등촌점,264,"명태(냉동,수입산)",1마리(27cm),7490,2017-12,캐나다(생태),2017-12-28,002,대형마트,500000,강서구
1174670,40,홈플러스 등촌점,253,오징어,1마리(22cm),3490,2017-12,동해안(해동),2017-12-28,002,대형마트,500000,강서구
1174671,40,홈플러스 등촌점,13,고등어,1마리(22cm),2990,2017-12,노르웨이,2017-12-28,002,대형마트,500000,강서구
1174672,42,이마트 가양점,50,사과(부사),1개(특),1580,2017-12,경북(5개 7900원),2017-12-28,002,대형마트,500000,강서구
1174673,42,이마트 가양점,306,"배(신고, 600g)",1개(500g),1358,2017-12,알뜰배(5개 6980원),2017-12-28,002,대형마트,500000,강서구
1174674,42,이마트 가양점,307,배추(2.5~3kg),1포기,2680,2017-12,강원도,2017-12-28,002,대형마트,500000,강서구
1174675,42,이마트 가양점,308,무(1kg),1개,1290,2017-12,전라도(2개2580원),2017-12-28,002,대형마트,500000,강서구
1174676,42,이마트 가양점,24,양파,"1망(1,8kg)",3480,2017-12,무안,2017-12-28,002,대형마트,500000,강서구
1174677,42,이마트 가양점,23,상추,100g,940,2017-12,예냉적상추,2017-12-28,002,대형마트,500000,강서구
1174678,42,이마트 가양점,22,오이,1개,738,2017-12,강원도(5개3680원),2017-12-28,002,대형마트,500000,강서구
1174679,42,이마트 가양점,119,호박(인큐베이터),1개,1680,2017-12,진주,2017-12-28,002,대형마트,500000,강서구
1174680,42,이마트 가양점,58,"쇠고기(한우,불고기)",600g,31200,2017-12,강원도(우둔),2017-12-28,002,대형마트,500000,강서구
1174681,42,이마트 가양점,99,돼지고기(생삼겹살),600g,10680,2017-12,영남,2017-12-28,002,대형마트,500000,강서구
1174682,42,이마트 가양점,171,달걀(10개),10개,2654,2017-12,난이생생15개3980원,2017-12-28,002,대형마트,500000,강서구
1174683,42,이마트 가양점,18,닭고기,1마리(1000g),3980,2017-12,목우촌(행사),2017-12-28,002,대형마트,500000,강서구
1174684,42,이마트 가양점,320,달걀(30개),30개,6980,2017-12,1등급란,2017-12-28,002,대형마트,500000,강서구
1174685,42,이마트 가양점,258,"조기(생물,국산)",1마리(22cm),2380,2017-12,제주(5마리11800원),2017-12-28,002,대형마트,500000,강서구
1174686,42,이마트 가양점,152,"명태(러시아,냉동)",1마리,5980,2017-12,러시아(손질포장),2017-12-28,002,대형마트,500000,강서구
1174687,42,이마트 가양점,253,오징어,1마리(20cm),3990,2017-12,동해안,2017-12-28,002,대형마트,500000,강서구
1174688,42,이마트 가양점,266,"고등어(생물,국산)",1마리(22cm),4200,2017-12,부산(손질포장),2017-12-28,002,대형마트,500000,강서구
1174689,109,고척근린시장,28,사과,1개,1250,2017-12,국내산4개5000원,2017-12-27,001,전통시장,530000,구로구
1174690,109,고척근린시장,306,"배(신고, 600g)",1개,2500,2017-12,신고,2017-12-27,001,전통시장,530000,구로구
1174691,109,고척근린시장,307,배추(2.5~3kg),1포기,2500,2017-12,국내산 ,2017-12-27,001,전통시장,530000,구로구
1174692,109,고척근린시장,308,무(1kg),1개,1500,2017-12,국내산,2017-12-27,001,전통시장,530000,구로구
1174693,109,고척근린시장,272,양파(작은망),1망,3000,2017-12,무안,2017-12-27,001,전통시장,530000,구로구
1174694,109,고척근린시장,23,상추,100g,500,2017-12,국내산1근2000,2017-12-27,001,전통시장,530000,구로구
1174695,109,고척근린시장,311,오이(다다기),1개,700,2017-12,3개2000원,2017-12-27,001,전통시장,530000,구로구
1174696,109,고척근린시장,312,애호박,1개,1300,2017-12,논개,2017-12-27,001,전통시장,530000,구로구
1174697,109,고척근린시장,58,"쇠고기(한우,불고기)",600g,27000,2017-12,국내산100g4500원,2017-12-27,001,전통시장,530000,구로구
1174698,109,고척근린시장,202,돼지고기(생삼겹살),600g,12000,2017-12,국내산100g2000원,2017-12-27,001,전통시장,530000,구로구
1174699,109,고척근린시장,18,닭고기,1마리,5000,2017-12,국내산,2017-12-27,001,전통시장,530000,구로구
1174700,109,고척근린시장,171,달걀(10개),10개,2000,2017-12,국내산,2017-12-27,001,전통시장,530000,구로구
1174701,109,고척근린시장,320,달걀(30개),30개,5500,2017-12,국내산,2017-12-27,001,전통시장,530000,구로구
1174702,109,고척근린시장,260,"조기(냉동,수입산)",1마리[15cm],2000,2017-12,3마리5000원,2017-12-27,001,전통시장,530000,구로구
1174703,109,고척근린시장,152,"명태(러시아,냉동)",1마리[25cm],3000,2017-12,3마리7000원,2017-12-27,001,전통시장,530000,구로구
1174704,109,고척근린시장,256,"오징어(냉동,국산)",1마리[25cm],3000,2017-12,2마리 6000원,2017-12-27,001,전통시장,530000,구로구
1174705,109,고척근린시장,266,"고등어(생물,국산)",1마리[25cm],3000,2017-12,,2017-12-27,001,전통시장,530000,구로구
1174706,108,남구로시장,28,사과,1개,1000,2017-12,국내산,2017-12-27,001,전통시장,530000,구로구
1174707,108,남구로시장,306,"배(신고, 600g)",1개,2500,2017-12,신고,2017-12-27,001,전통시장,530000,구로구
1174708,108,남구로시장,307,배추(2.5~3kg),1포기,2500,2017-12,국내산 ,2017-12-27,001,전통시장,530000,구로구
1174709,108,남구로시장,308,무(1kg),1개,1300,2017-12,국내산,2017-12-27,001,전통시장,530000,구로구
1174710,108,남구로시장,272,양파(작은망),1망,3000,2017-12,무안,2017-12-27,001,전통시장,530000,구로구
1174711,108,남구로시장,23,상추,100g,500,2017-12,국내산2000원,2017-12-27,001,전통시장,530000,구로구
1174712,108,남구로시장,311,오이(다다기),1개,700,2017-12,3개2000원,2017-12-27,001,전통시장,530000,구로구
1174713,108,남구로시장,312,애호박,1개,1000,2017-12,논개,2017-12-27,001,전통시장,530000,구로구
1174714,108,남구로시장,58,"쇠고기(한우,불고기)",600g,30000,2017-12,국내산100g5000원,2017-12-27,001,전통시장,530000,구로구
1174715,108,남구로시장,202,돼지고기(생삼겹살),600g,12000,2017-12,국내산100g2000원,2017-12-27,001,전통시장,530000,구로구
1174716,108,남구로시장,18,닭고기,1마리,5000,2017-12,국내산,2017-12-27,001,전통시장,530000,구로구
1174717,108,남구로시장,171,달걀(10개),10개,2000,2017-12,국내산,2017-12-27,001,전통시장,530000,구로구
1174718,108,남구로시장,320,달걀(30개),30개,5000,2017-12,국내산,2017-12-27,001,전통시장,530000,구로구
1174719,108,남구로시장,260,"조기(냉동,수입산)",1마리[15cm],3000,2017-12,부새,2017-12-27,001,전통시장,530000,구로구
1174720,108,남구로시장,152,"명태(러시아,냉동)",1마리[25cm],2500,2017-12,3마리7000원,2017-12-27,001,전통시장,530000,구로구
1174721,108,남구로시장,254,"오징어(생물,국산)",1마리[25cm],3000,2017-12,2마리7000원,2017-12-27,001,전통시장,530000,구로구
1174722,108,남구로시장,268,"고등어(냉동,국산)",1마리[25cm],3000,2017-12,2마리 5000원,2017-12-27,001,전통시장,530000,구로구
1174723,112,애경백화점,28,사과,1개,1800,2017-12,국내산7개9900원,2017-12-27,002,대형마트,530000,구로구
1174724,112,애경백화점,306,"배(신고, 600g)",1개,2000,2017-12,국내산3개5500원,2017-12-27,002,대형마트,530000,구로구
1174725,112,애경백화점,307,배추(2.5~3kg),1포기,2990,2017-12,국내산,2017-12-27,002,대형마트,530000,구로구
1174726,112,애경백화점,25,무,1개,1200,2017-12,국내산,2017-12-27,002,대형마트,530000,구로구
1174727,112,애경백화점,309,양파(1.5kg망),1망,3290,2017-12,국내산(햇양파)소,2017-12-27,002,대형마트,530000,구로구
1174728,112,애경백화점,23,상추,1봉지,1490,2017-12,국내산(적상추),2017-12-27,002,대형마트,530000,구로구
1174729,112,애경백화점,22,오이,1개,700,2017-12,국내산5개3000원,2017-12-27,002,대형마트,530000,구로구
1174730,112,애경백화점,312,애호박,1개,1500,2017-12,논개,2017-12-27,002,대형마트,530000,구로구
1174731,112,애경백화점,58,"쇠고기(한우,불고기)",600g,35400,2017-12,100g5900원,2017-12-27,002,대형마트,530000,구로구
1174732,112,애경백화점,202,돼지고기(생삼겹살),600g,21540,2017-12,100g3590선진,2017-12-27,002,대형마트,530000,구로구
1174733,112,애경백화점,283,닭고기(육계),1마리,7000,2017-12,목우촌 12호,2017-12-27,002,대형마트,530000,구로구
1174734,112,애경백화점,171,달걀(10개),10개,3950,2017-12,아침계란,2017-12-27,002,대형마트,530000,구로구
1174735,112,애경백화점,320,달걀(30개),30개,6990,2017-12,판란,2017-12-27,002,대형마트,530000,구로구
1174736,112,애경백화점,136,"조기(국산,생물)",1마리[15cm],9800,2017-12,국내산 (백조기),2017-12-27,002,대형마트,530000,구로구
1174737,112,애경백화점,315,"명태(45cm,수입산)",1마리,4900,2017-12,러시아,2017-12-27,002,대형마트,530000,구로구
1174738,112,애경백화점,254,"오징어(생물,국산)",1마리[15cm],6900,2017-12,,2017-12-27,002,대형마트,530000,구로구
1174739,112,애경백화점,266,"고등어(생물,국산)",1마리[20cm],5900,2017-12,부산,2017-12-27,002,대형마트,530000,구로구
1174740,110,이마트 신도림점,28,사과,1개,1495,2017-12,앤비사과4개5980원,2017-12-27,002,대형마트,530000,구로구
1174741,110,이마트 신도림점,306,"배(신고, 600g)",1개,1745,2017-12,4개6980원,2017-12-27,002,대형마트,530000,구로구
1174742,110,이마트 신도림점,307,배추(2.5~3kg),1포기,2180,2017-12,국내산,2017-12-27,002,대형마트,530000,구로구
1174743,110,이마트 신도림점,308,무(1kg),1개,1480,2017-12,국내산,2017-12-27,002,대형마트,530000,구로구
1174744,110,이마트 신도림점,272,양파(작은망),1망,2980,2017-12,1.8kg(행사),2017-12-27,002,대형마트,530000,구로구
1174745,110,이마트 신도림점,23,상추,1봉지,1980,2017-12,논산양촌,2017-12-27,002,대형마트,530000,구로구
1174746,110,이마트 신도림점,22,오이,1개,1000,2017-12,2개2000원 ,2017-12-27,002,대형마트,530000,구로구
1174747,110,이마트 신도림점,312,애호박,1개,1780,2017-12,논개,2017-12-27,002,대형마트,530000,구로구
1174748,110,이마트 신도림점,58,"쇠고기(한우,불고기)",600g,40200,2017-12,100g6700원부경,2017-12-27,002,대형마트,530000,구로구
1174749,110,이마트 신도림점,202,돼지고기(생삼겹살),600g,11700,2017-12,100g1950원 축림,2017-12-27,002,대형마트,530000,구로구
1174750,110,이마트 신도림점,283,닭고기(육계),1kg,5500,2017-12,올품,2017-12-27,002,대형마트,530000,구로구
